Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
806,20,RL,91.0,9.41531995266272,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417,1417.0,GasA,Ex,Y,SBrkr,1428.0,0.0,0,1428.0,0,0,2,0,3,1,Ex,6,Typ,0,NA,Attchd,2008,RFn,2,554.0,TA,TA,Y,0.0,60.0,0,0,0,0,NA,NA,NA,0,7,2008,New,Partial,12.335700805443338
807,80,RL,75.0,9.18512512283512,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,480.0,100,980.0,GasA,Gd,Y,SBrkr,980.0,0.0,0,980.0,0,0,2,0,3,1,TA,6,Typ,0,NA,Attchd,1967,Fin,1,384.0,TA,TA,Y,68.0,0.0,0,0,0,0,NA,NA,NA,0,10,2006,WD,Normal,11.816734299348461
808,70,RL,137.49536390746675,9.970445020661009,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15,1324.0,GasA,Ex,Y,SBrkr,1072.0,504.0,0,1576.0,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923,RFn,2,528.0,TA,TA,Y,0.0,245.42835700255188,0,0,0,0,NA,NA,NA,0,5,2009,WD,Normal,12.317171167298682
809,80,RL,85.0,9.503084610020228,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,645.3112433620423,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,128.0,380,1024.0,GasA,TA,Y,SBrkr,1086.0,0.0,0,1086.0,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966,RFn,2,484.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,GdWo,NA,0,6,2006,WD,Normal,11.982622797311857
810,75,RM,90.0,8.999742789830492,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,849,849.0,GasA,TA,N,FuseA,1075.0,1063.0,0,2138.0,0,0,2,0,2,3,TA,11,Typ,0,NA,Detchd,1910,Unf,2,360.0,Fa,Po,N,40.0,156.0,0,0,0,0,NA,MnPrv,NA,0,11,2009,WD,Normal,11.571203807011969
811,20,RL,78.0,9.224341891611996,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,377.0,0,1040.0,GasA,Fa,Y,SBrkr,1309.0,0.0,0,1309.0,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974,RFn,2,484.0,TA,TA,Y,265.0,0.0,0,0,0,648,Fa,GdPrv,NA,0,1,2006,WD,Normal,12.10625783509458
812,120,RM,70.0,8.398184404834035,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662.0,Unf,0.0,186,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0,848.0,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004,Fin,2,420.0,TA,TA,Y,140.0,0.0,0,0,0,0,NA,NA,NA,0,6,2008,ConLD,Normal,11.881041706925902
813,20,C (all),66.0,9.072571442231286,Grvl,NA,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540,540.0,GasA,TA,N,FuseA,1044.0,0.0,0,1044.0,0,0,1,0,2,1,Fa,4,Typ,0,NA,Basment,1952,Unf,2,504.0,TA,TA,N,0.0,0.0,0,0,0,0,NA,NA,Shed,54,6,2010,WD,Alloca,10.932999821119937
814,20,RL,75.0,9.18512512283512,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834,1442.0,GasA,Gd,Y,SBrkr,1442.0,0.0,0,1442.0,0,0,1,1,4,1,TA,7,Typ,0,NA,Attchd,1958,RFn,1,301.0,TA,TA,Y,0.0,0.0,275,0,0,0,NA,NA,Shed,500,4,2007,COD,Normal,11.969723533345908
815,50,RL,45.0,9.017847259860732,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686,686.0,GasW,Gd,Y,SBrkr,686.0,564.0,0,1250.0,0,1,1,1,3,1,Fa,7,Typ,0,NA,Detchd,1955,Unf,1,280.0,TA,TA,P,207.0,0.0,96,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,11.661354090741
816,20,RL,48.0,9.4040963063958,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1649,1649.0,GasA,Ex,Y,SBrkr,1661.0,0.0,0,1661.0,0,0,2,0,3,1,Gd,6,Typ,0,NA,Attchd,1998,RFn,2,598.0,TA,TA,Y,0.0,34.0,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,12.323415584358154
817,20,RL,73.0,9.343646739284408,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,522,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0,1008.0,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954,RFn,1,275.0,TA,TA,Y,0.0,0.0,120,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,11.827743504053695
818,20,RL,73.0,9.492959650085501,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,350,1568.0,GasA,Ex,Y,SBrkr,1689.0,0.0,0,1689.0,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002,RFn,3,857.0,TA,TA,Y,150.0,59.0,0,0,0,0,NA,NA,NA,0,7,2008,WD,Normal,12.509877789891931
819,80,RL,80.0,9.084436955087027,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506,1010.0,GasA,Gd,Y,SBrkr,1052.0,0.0,0,1052.0,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1971,Unf,2,440.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,MnPrv,NA,0,6,2010,WD,Normal,11.951186847493476
820,120,RL,44.0,8.759668671029939,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733.0,Unf,0.0,625,1358.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0,1358.0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010,RFn,2,484.0,TA,TA,Y,192.0,35.0,0,0,0,0,NA,NA,NA,0,6,2010,New,Partial,12.319405795112926
821,60,RL,72.0,8.885579291282982,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798,798.0,GasA,Ex,Y,SBrkr,798.0,842.0,0,1640.0,0,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2003,RFn,2,595.0,TA,TA,Y,0.0,45.0,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,12.117246896289503
822,20,RM,60.0,8.699681400989514,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936,936.0,GasA,TA,N,SBrkr,936.0,0.0,0,936.0,0,0,1,0,2,1,TA,4,Min2,0,NA,Detchd,1974,Unf,2,576.0,TA,TA,Y,0.0,32.0,112,0,0,0,NA,NA,NA,0,2,2009,WD,Normal,11.440365524765756
823,60,RL,65.0,9.42504844446929,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,847,847.0,GasA,Ex,Y,SBrkr,847.0,886.0,0,1733.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003,Fin,2,433.0,TA,TA,Y,100.0,48.0,0,0,0,0,NA,NA,NA,0,10,2007,WD,Family,12.323860125621126
824,50,RL,60.0,9.200391041122515,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,778,778.0,GasA,TA,Y,SBrkr,944.0,545.0,0,1489.0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940,Unf,1,240.0,TA,TA,Y,335.0,0.0,0,0,0,0,NA,GdWo,NA,0,7,2009,WD,Normal,11.845827048676645
825,20,FV,81.0,9.325185763645223,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1489,1489.0,GasA,Ex,Y,SBrkr,1489.0,0.0,0,1489.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006,RFn,2,776.0,TA,TA,Y,0.0,140.0,0,0,0,0,NA,NA,NA,0,6,2006,New,Partial,12.357079818283598
826,20,RL,114.0,9.602652693506046,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,645.3112433620423,Ex,TA,PConc,Ex,TA,Av,GLQ,1636.0,Unf,0.0,442,2078.0,GasA,Ex,Y,SBrkr,2084.0,0.0,0,2084.0,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007,Fin,3,1114.3946613464427,TA,TA,Y,188.0,45.0,0,0,0,0,NA,NA,NA,0,6,2008,New,Partial,12.846684848231634
827,45,RM,50.0,8.721113147762688,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,0,784.0,GasA,Gd,Y,SBrkr,784.0,0.0,0,784.0,1,0,1,0,2,1,Gd,5,Typ,0,NA,NA,1980,NA,0,0.0,NA,NA,Y,0.0,0.0,116,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,11.603688960617083
828,20,RL,65.0,9.051344640485725,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1434,1454.0,GasA,Ex,Y,SBrkr,1434.0,0.0,0,1434.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001,RFn,2,527.0,TA,TA,Y,290.0,39.0,0,0,0,0,NA,NA,NA,0,4,2009,WD,Normal,12.149507585033072
829,60,RL,80.0,10.264617557935098,Pave,NA,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249.0,ALQ,530.5071334881184,0,1013.0,GasA,TA,Y,SBrkr,1160.0,966.0,0,2126.0,0,1,2,1,3,1,TA,7,Min2,0,NA,Attchd,1967,Fin,2,538.0,TA,TA,Y,470.2609036031175,0.0,0,0,225,0,NA,NA,NA,0,6,2009,WD,Abnorml,12.128116509451258
830,160,FV,24.0,7.841885928984623,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600,600.0,GasA,Ex,Y,SBrkr,520.0,623.0,80,1223.0,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2005,RFn,2,480.0,TA,TA,Y,0.0,166.0,0,0,0,0,NA,NA,NA,0,7,2006,WD,Normal,11.900912042974875
831,20,RL,80.0,9.38437770918244,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040.0,Unf,0.0,352,1392.0,GasA,TA,Y,FuseA,1392.0,0.0,0,1392.0,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957,RFn,2,458.0,TA,TA,Y,0.0,0.0,0,0,192,0,NA,NA,NA,0,6,2008,WD,Normal,12.019749091416921
832,160,FV,30.0,8.064950891749143,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600,600.0,GasA,Ex,Y,SBrkr,520.0,600.0,80,1200.0,0,0,2,1,2,1,Gd,4,Typ,0,NA,Detchd,2005,RFn,2,480.0,TA,TA,Y,0.0,166.0,0,0,0,0,NA,NA,NA,0,6,2006,WD,Normal,11.92504173829169
833,60,RL,44.0,9.164191715950203,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483.0,Unf,0.0,458,941.0,GasA,Ex,Y,SBrkr,941.0,888.0,0,1829.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003,RFn,2,613.0,TA,TA,Y,192.0,39.0,0,0,0,0,NA,NA,NA,0,1,2010,WD,Normal,12.37581963951765
834,20,RL,100.0,9.210840247017833,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,345.0,975,1516.0,GasA,TA,Y,SBrkr,1516.0,0.0,0,1516.0,0,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1964,RFn,2,472.0,TA,TA,Y,0.0,0.0,0,0,152,0,NA,NA,NA,0,2,2009,WD,Normal,12.025755079404917
835,20,RL,75.0,8.971575439759016,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572.0,Unf,0.0,572,1144.0,GasA,Gd,Y,SBrkr,1144.0,0.0,0,1144.0,1,0,1,0,3,1,TA,6,Typ,0,NA,Attchd,1961,Unf,2,456.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,GdWo,NA,0,9,2008,WD,Normal,11.849047640327147
836,20,RL,60.0,9.169622538697624,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625,1067.0,GasA,TA,Y,SBrkr,1067.0,0.0,0,1067.0,0,0,2,0,2,1,Gd,4,Min2,0,NA,Attchd,1996,Unf,2,436.0,TA,TA,Y,290.0,0.0,0,0,0,0,NA,NA,NA,0,2,2010,WD,Normal,11.759793355371237
837,30,RM,90.0,8.999742789830492,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338.0,Unf,0.0,1221,1559.0,GasA,Gd,Y,SBrkr,1559.0,0.0,0,1559.0,1,0,1,0,2,1,TA,5,Min2,0,NA,Detchd,1948,Unf,2,812.0,TA,TA,Y,0.0,116.0,230,0,0,0,NA,GdWo,NA,0,6,2007,COD,Normal,11.941462360646149
838,160,RM,21.0,7.427144133408616,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Unf,0.0,153,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0,987.0,1,0,1,1,2,1,TA,5,Typ,0,NA,Detchd,1973,Unf,1,264.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,11,2008,WD,Normal,11.51293546492023
839,20,RL,75.0,9.161780181360806,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1099,1099.0,GasA,Ex,Y,SBrkr,1099.0,0.0,0,1099.0,0,0,1,1,3,1,Gd,6,Typ,0,NA,Attchd,1999,Unf,1,352.0,TA,TA,Y,278.0,0.0,0,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,11.87757552297847
840,50,RL,70.0,9.373139262281274,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352.0,Unf,0.0,416,768.0,GasA,Ex,Y,SBrkr,768.0,432.0,0,1200.0,0,0,1,0,3,1,TA,6,Typ,0,NA,Detchd,1946,Unf,1,240.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,5,2008,WD,Normal,11.779136168550774
841,70,RH,60.0,9.405578154036684,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0.0,516,672.0,GasA,TA,N,SBrkr,810.0,672.0,0,1482.0,0,0,2,0,4,1,Fa,7,Typ,0,NA,Detchd,1934,Unf,1,400.0,TA,TA,P,0.0,0.0,254,0,0,0,NA,NA,NA,0,3,2008,WD,Normal,11.849404844423074
842,70,RM,60.0,9.25349564229011,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,650,650.0,GasA,Gd,Y,SBrkr,958.0,581.0,0,1539.0,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983,Unf,2,686.0,Gd,TA,P,70.0,78.0,68,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,11.967187086434018
843,80,RL,82.0,9.107310471656639,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312.0,ALQ,530.5071334881184,276,1127.0,GasA,TA,Y,SBrkr,1165.0,0.0,0,1165.0,1,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1966,RFn,2,490.0,Gd,Gd,Y,0.0,129.0,0,0,0,0,NA,GdPrv,NA,0,5,2008,WD,Normal,12.071975378543236
844,90,RL,80.0,8.987321812850125,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1800,1800.0,GasA,Ex,N,SBrkr,1800.0,0.0,0,1800.0,0,0,2,0,6,2,TA,10,Typ,0,NA,NA,1980,NA,0,0.0,NA,NA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,7,2007,WD,Normal,11.856522261533737
845,50,RM,100.0,9.446676517076376,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876,876.0,GasA,Gd,Y,SBrkr,876.0,540.0,0,1416.0,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949,Unf,3,720.0,TA,TA,Y,418.0,0.0,194,0,0,0,NA,NA,NA,0,6,2008,WD,Normal,11.944064817531656
846,85,RL,71.0,9.720045368073471,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,0.0,0,1390.0,GasA,TA,Y,SBrkr,1701.0,0.0,0,1701.0,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975,Fin,2,611.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,1,2007,WD,Normal,12.049424683420915
847,60,RL,75.0,9.139703292376742,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513.0,Unf,0.0,227,740.0,GasA,Ex,Y,SBrkr,1006.0,769.0,0,1775.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993,Unf,2,425.0,TA,TA,Y,234.0,72.0,192,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,12.269052139516223
848,20,RL,36.0,9.650142492488797,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460.0,Unf,0.0,404,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0,864.0,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972,Unf,1,338.0,TA,TA,Y,0.0,0.0,0,0,0,0,NA,NA,NA,0,8,2009,WD,Normal,11.80186424743109
849,50,RL,75.0,10.476470469936048,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,907,907.0,GasA,TA,Y,SBrkr,1307.0,1051.0,0,2358.0,0,0,3,0,5,1,TA,10,Typ,1,Gd,Detchd,1908,Unf,2,360.0,Fa,TA,Y,470.2609036031175,40.0,0,0,175,0,NA,NA,NA,0,9,2008,WD,Normal,12.388398368982115
850,80,RL,80.0,9.169622538697624,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,528,528.0,GasA,Ex,Y,SBrkr,1094.0,761.0,0,1855.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1976,RFn,2,512.0,TA,TA,Y,113.0,100.0,0,0,0,0,NA,NA,NA,0,8,2007,WD,Normal,12.138869243416009
851,120,RM,36.0,8.397508348470257,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,Gd,TA,PConc,Gd,TA,Av,GLQ,659.0,Unf,0.0,189,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0,848.0,1,0,1,0,1,1,Gd,3,Typ,0,NA,Attchd,2003,Fin,2,420.0,TA,TA,Y,140.0,0.0,0,0,0,0,NA,NA,NA,0,11,2007,WD,Normal,11.78676973513378
